id,user_id,restaurant_id,order_date,order_time,status,subtotal,delivery_fee,discount_amount,order_total,items_count,city
926,47,2,2024-03-07,10:00:00,completed,32.22,5.84,2.65,35.41,1,New York
927,341,11,2025-01-11,12:02:00,completed,25.97,4.14,6.74,23.37,2,Boston
928,320,14,2025-08-14,18:25:00,refunded,0.00,0.00,0.00,0.00,0,Boston
929,62,15,2023-08-07,11:22:00,completed,19.11,5.77,0.14,24.74,2,Boston
930,235,15,2023-03-09,20:52:00,completed,64.17,2.72,10.63,56.26,4,Boston
931,155,50,2024-09-05,17:06:00,completed,76.55,7.11,6.83,76.83,3,Los Angeles
932,49,39,2023-11-29,20:44:00,completed,86.42,6.36,1.60,91.18,2,Denver
933,326,49,2025-06-24,21:20:00,refunded,0.00,0.00,0.00,0.00,0,Los Angeles
934,342,31,2023-03-11,15:01:00,completed,61.29,4.41,7.69,58.01,2,San Francisco
935,258,38,2024-12-22,10:14:00,completed,74.16,3.12,2.84,74.44,4,Denver
936,125,40,2023-03-23,10:08:00,completed,39.95,3.26,2.45,40.76,1,Denver
937,122,47,2024-09-04,17:47:00,cancelled,0.00,0.00,0.00,0.00,0,Los Angeles
938,69,18,2023-11-22,20:50:00,completed,56.54,7.39,7.78,56.15,3,Seattle
939,13,15,2025-05-17,21:21:00,completed,33.23,2.77,11.01,24.99,2,Boston
940,114,39,2025-06-12,16:33:00,completed,50.73,2.53,10.44,42.82,1,Denver
941,99,4,2024-10-11,12:13:00,completed,30.85,5.24,9.54,26.55,2,New York
942,121,33,2023-03-22,16:46:00,completed,30.15,3.49,5.09,28.55,5,San Francisco
943,128,20,2023-10-20,19:28:00,refunded,0.00,0.00,0.00,0.00,0,Seattle
944,104,18,2025-06-02,22:30:00,completed,89.97,4.49,2.01,92.45,4,Seattle
945,217,33,2024-09-16,21:27:00,completed,78.65,6.47,0.24,84.88,4,San Francisco
946,219,6,2025-02-16,14:38:00,completed,58.91,3.38,4.57,57.72,3,Chicago
947,233,19,2024-01-20,18:38:00,completed,42.66,6.07,2.35,46.38,2,Seattle
948,3,1,2025-06-01,18:46:00,completed,54.37,7.13,11.28,50.22,6,New York
949,192,25,2024-05-16,14:41:00,refunded,0.00,0.00,0.00,0.00,0,Austin
950,37,27,2025-06-25,10:58:00,completed,86.98,3.31,9.16,81.13,3,Miami
951,179,33,2024-12-27,17:40:00,completed,69.54,5.75,11.12,64.17,6,San Francisco
952,127,16,2024-05-04,10:58:00,cancelled,0.00,0.00,0.00,0.00,0,Seattle
953,324,46,2024-11-23,10:44:00,completed,28.94,5.53,11.33,23.14,2,Los Angeles
954,131,16,2024-09-08,19:42:00,cancelled,0.00,0.00,0.00,0.00,0,Seattle
955,7,8,2025-02-28,11:41:00,completed,46.44,6.03,11.69,40.78,1,Chicago
956,266,13,2025-06-16,16:10:00,cancelled,0.00,0.00,0.00,0.00,0,Boston
957,130,45,2023-11-06,18:34:00,completed,46.33,4.04,4.94,45.43,6,Atlanta
958,46,7,2024-10-13,19:49:00,completed,78.25,3.85,2.51,79.59,6,Chicago
959,204,45,2023-11-12,10:10:00,cancelled,0.00,0.00,0.00,0.00,0,Atlanta
960,1,7,2023-03-13,22:44:00,completed,48.85,3.94,5.17,47.62,2,Chicago
961,192,12,2024-12-21,12:12:00,completed,55.19,3.05,6.81,51.43,2,Boston
962,96,13,2023-03-02,21:11:00,cancelled,0.00,0.00,0.00,0.00,0,Boston
963,99,17,2025-07-12,23:26:00,completed,85.56,3.05,7.64,80.97,1,Seattle
964,151,6,2024-01-22,11:17:00,completed,20.20,3.67,5.82,18.05,1,Chicago
965,5,4,2023-09-30,22:00:00,completed,76.40,2.71,2.53,76.58,1,New York
966,193,39,2024-06-16,22:17:00,refunded,0.00,0.00,0.00,0.00,0,Denver
967,243,49,2023-12-12,19:27:00,completed,68.46,4.22,3.78,68.90,2,Los Angeles
968,185,43,2024-02-13,16:39:00,completed,44.35,4.15,1.20,47.30,4,Atlanta
969,206,47,2025-05-05,12:01:00,completed,82.31,3.90,8.39,77.82,2,Los Angeles
970,189,29,2024-09-25,20:42:00,cancelled,0.00,0.00,0.00,0.00,0,Miami
971,264,27,2024-11-07,13:00:00,refunded,0.00,0.00,0.00,0.00,0,Miami
972,165,2,2024-10-10,15:55:00,completed,77.76,4.13,5.33,76.56,5,New York
973,249,26,2025-01-26,19:50:00,completed,49.67,7.16,11.17,45.66,6,Miami
974,52,47,2024-01-30,14:38:00,completed,28.59,5.10,6.86,26.83,6,Los Angeles
975,259,3,2023-05-11,17:50:00,completed,79.59,7.48,11.85,75.22,4,New York
976,87,29,2023-04-29,17:42:00,completed,36.01,3.35,11.33,28.03,6,Miami
977,46,7,2024-03-21,21:01:00,completed,86.74,7.01,9.20,84.55,2,Chicago
978,132,43,2024-05-02,20:07:00,completed,86.28,5.67,5.90,86.05,6,Atlanta
979,171,15,2025-08-12,19:49:00,refunded,0.00,0.00,0.00,0.00,0,Boston
980,34,42,2023-12-18,16:58:00,completed,72.46,4.41,7.71,69.16,5,Atlanta
981,224,15,2023-08-17,14:07:00,completed,26.24,4.20,7.11,23.33,2,Boston
982,60,37,2024-01-12,12:54:00,completed,46.13,6.18,3.73,48.58,5,Denver
983,275,13,2025-05-17,16:27:00,completed,45.01,5.90,9.56,41.35,5,Boston
984,340,39,2024-08-27,13:06:00,completed,57.83,4.80,1.74,60.89,3,Denver
985,113,32,2024-11-27,17:09:00,completed,28.79,5.83,9.62,25.00,6,San Francisco
986,18,39,2023-11-24,14:32:00,refunded,0.00,0.00,0.00,0.00,0,Denver
987,64,18,2025-05-18,21:36:00,completed,79.32,4.98,8.45,75.85,4,Seattle
988,31,22,2023-06-06,23:45:00,completed,72.22,6.55,8.40,70.37,1,Austin
989,92,32,2025-01-14,16:19:00,refunded,0.00,0.00,0.00,0.00,0,San Francisco
990,338,11,2023-01-23,18:25:00,completed,68.16,7.45,9.09,66.52,4,Boston
991,37,34,2025-01-14,14:18:00,completed,32.44,6.78,4.73,34.49,2,San Francisco
992,166,49,2025-03-21,19:55:00,cancelled,0.00,0.00,0.00,0.00,0,Los Angeles
993,156,30,2024-11-01,12:36:00,completed,69.50,3.96,1.74,71.72,2,Miami
994,101,48,2024-10-28,10:23:00,completed,60.60,5.89,11.86,54.63,2,Los Angeles
995,193,28,2024-11-26,23:10:00,refunded,0.00,0.00,0.00,0.00,0,Miami
996,50,23,2024-04-30,12:03:00,completed,56.14,4.19,5.21,55.12,2,Austin
997,322,47,2024-02-18,13:02:00,completed,47.35,4.01,7.15,44.21,2,Los Angeles
998,335,48,2024-01-20,22:44:00,refunded,0.00,0.00,0.00,0.00,0,Los Angeles
999,344,43,2023-04-02,22:29:00,cancelled,0.00,0.00,0.00,0.00,0,Atlanta
1000,333,25,2023-10-09,20:41:00,completed,18.86,3.08,1.46,20.48,6,Austin
1001,343,33,2023-08-19,10:37:00,completed,60.37,3.87,8.94,55.30,5,San Francisco
1002,93,25,2024-05-10,20:44:00,completed,60.29,3.00,0.76,62.53,5,Austin
1003,95,26,2025-04-12,21:01:00,completed,78.49,6.42,6.36,78.55,1,Miami
1004,266,38,2024-07-05,21:52:00,completed,27.18,6.26,11.59,21.85,1,Denver
1005,93,39,2024-12-12,12:00:00,completed,77.24,3.12,1.55,78.81,2,Denver
1006,335,11,2023-03-31,18:16:00,cancelled,0.00,0.00,0.00,0.00,0,Boston
1007,18,6,2023-05-08,18:19:00,completed,58.29,4.62,11.34,51.57,1,Chicago
1008,128,20,2023-02-17,18:57:00,completed,66.78,4.72,6.92,64.58,6,Seattle
1009,161,34,2025-07-21,15:38:00,completed,33.53,3.00,9.84,26.69,2,San Francisco
1010,19,13,2023-05-26,14:54:00,cancelled,0.00,0.00,0.00,0.00,0,Boston
1011,69,39,2024-07-19,13:37:00,completed,27.51,5.61,0.89,32.23,3,Denver
1012,134,25,2024-10-27,12:25:00,completed,87.91,5.88,11.28,82.51,2,Austin
1013,275,14,2023-03-14,20:46:00,completed,64.85,5.73,8.57,62.01,5,Boston
1014,337,42,2025-04-20,18:38:00,completed,78.80,4.08,9.45,73.43,4,Atlanta
1015,14,39,2023-09-11,11:17:00,completed,26.14,5.24,0.79,30.59,6,Denver
1016,46,24,2025-07-20,15:49:00,completed,82.30,3.63,0.12,85.81,4,Austin
1017,114,25,2023-04-18,22:59:00,completed,56.96,6.88,7.07,56.77,4,Austin
1018,49,34,2023-12-24,21:36:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
1019,283,18,2024-09-14,11:57:00,completed,41.53,6.26,2.17,45.62,6,Seattle
1020,348,35,2024-07-18,19:56:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
1021,245,38,2023-05-11,14:00:00,completed,70.78,5.79,1.71,74.86,5,Denver
1022,137,4,2025-07-29,21:40:00,refunded,0.00,0.00,0.00,0.00,0,New York
1023,128,44,2024-09-15,16:45:00,completed,50.48,4.27,5.62,49.13,3,Atlanta
1024,142,28,2024-06-17,21:56:00,refunded,0.00,0.00,0.00,0.00,0,Miami
1025,118,20,2024-10-12,23:05:00,refunded,0.00,0.00,0.00,0.00,0,Seattle
1026,209,50,2023-11-17,23:05:00,completed,23.68,3.70,1.12,26.26,5,Los Angeles
1027,30,6,2025-01-31,14:35:00,refunded,0.00,0.00,0.00,0.00,0,Chicago
1028,6,28,2024-11-24,18:59:00,completed,53.49,5.08,11.98,46.59,5,Miami
1029,64,26,2023-01-15,19:12:00,cancelled,0.00,0.00,0.00,0.00,0,Miami
1030,4,46,2024-03-11,21:34:00,completed,36.07,6.19,11.41,30.85,5,Los Angeles
1031,312,3,2024-09-13,17:10:00,completed,83.26,5.12,2.70,85.68,1,New York
1032,188,9,2024-06-10,15:03:00,completed,46.05,4.37,1.36,49.06,6,Chicago
1033,128,35,2025-05-21,22:54:00,completed,40.14,3.97,2.56,41.55,6,San Francisco
1034,324,37,2024-02-08,13:59:00,completed,87.05,5.71,9.91,82.85,1,Denver
1035,238,40,2025-05-18,17:03:00,completed,63.55,4.14,4.25,63.44,1,Denver
1036,180,47,2023-07-10,16:22:00,completed,49.88,3.49,6.35,47.02,2,Los Angeles
1037,211,8,2025-07-24,17:00:00,completed,66.59,3.63,4.74,65.48,3,Chicago
1038,187,28,2025-07-02,12:34:00,cancelled,0.00,0.00,0.00,0.00,0,Miami
1039,56,29,2024-11-03,23:28:00,completed,44.18,4.67,4.31,44.54,6,Miami
1040,102,8,2023-07-14,14:02:00,completed,49.16,4.16,0.38,52.94,6,Chicago
1041,102,31,2024-11-12,14:07:00,completed,58.71,6.50,8.57,56.64,3,San Francisco
1042,205,33,2025-01-13,21:53:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
1043,68,8,2023-04-21,22:01:00,completed,43.46,2.57,8.21,37.82,1,Chicago
1044,348,22,2024-03-15,19:47:00,completed,53.53,3.91,0.99,56.45,4,Austin
1045,127,40,2023-06-06,21:32:00,completed,38.80,3.08,3.16,38.72,6,Denver
1046,127,43,2025-04-20,16:12:00,completed,75.92,3.02,8.77,70.17,5,Atlanta
1047,93,13,2025-05-25,19:40:00,completed,34.97,3.16,0.46,37.67,2,Boston
1048,75,28,2023-01-19,19:12:00,completed,21.77,4.54,3.68,22.63,6,Miami
1049,119,15,2023-12-11,16:30:00,completed,49.60,2.76,1.32,51.04,3,Boston
1050,144,23,2024-12-29,16:15:00,completed,21.52,2.70,0.63,23.59,6,Austin
1051,165,14,2023-10-20,17:17:00,cancelled,0.00,0.00,0.00,0.00,0,Boston
1052,52,28,2023-07-09,14:31:00,completed,40.52,2.98,0.16,43.34,5,Miami
1053,67,22,2024-01-05,21:51:00,completed,75.63,5.14,4.46,76.31,6,Austin
1054,142,14,2024-08-21,16:05:00,cancelled,0.00,0.00,0.00,0.00,0,Boston
1055,67,41,2025-01-30,19:07:00,completed,89.66,6.92,9.81,86.77,2,Atlanta
1056,229,7,2023-03-18,18:39:00,completed,71.68,7.45,2.42,76.71,6,Chicago
1057,79,3,2023-05-11,13:26:00,completed,36.69,6.89,10.24,33.34,5,New York
1058,178,24,2024-04-04,20:45:00,completed,50.27,4.91,6.29,48.89,5,Austin
1059,12,11,2024-09-05,14:44:00,refunded,0.00,0.00,0.00,0.00,0,Boston
1060,149,3,2024-08-02,10:50:00,refunded,0.00,0.00,0.00,0.00,0,New York
1061,98,48,2025-04-14,16:31:00,completed,82.40,7.36,1.99,87.77,5,Los Angeles
1062,197,36,2025-03-09,16:25:00,completed,33.31,2.52,6.86,28.97,5,Denver
1063,5,33,2024-04-11,18:45:00,completed,37.15,6.76,3.56,40.35,3,San Francisco
1064,283,8,2023-06-25,13:02:00,completed,39.60,5.70,11.30,34.00,3,Chicago
1065,69,18,2025-06-13,22:03:00,completed,36.43,6.62,6.42,36.63,1,Seattle
1066,333,23,2024-10-09,19:23:00,completed,88.04,6.92,3.17,91.79,2,Austin
1067,210,40,2023-10-29,15:03:00,completed,18.77,4.28,8.77,14.28,3,Denver
1068,91,17,2023-01-17,18:42:00,refunded,0.00,0.00,0.00,0.00,0,Seattle
1069,299,7,2025-01-09,21:44:00,completed,66.38,6.85,7.61,65.62,5,Chicago
1070,106,29,2023-08-14,15:17:00,completed,64.61,6.79,4.75,66.65,4,Miami
1071,119,47,2025-01-13,16:23:00,completed,53.45,4.98,5.51,52.92,2,Los Angeles
1072,97,37,2024-05-17,21:11:00,completed,19.56,3.31,2.13,20.74,4,Denver
1073,312,13,2023-03-13,12:04:00,completed,51.67,5.73,4.83,52.57,6,Boston
1074,270,9,2025-01-14,22:51:00,completed,25.38,4.42,1.32,28.48,1,Chicago
1075,330,3,2023-05-16,13:49:00,completed,28.56,5.64,0.16,34.04,1,New York
1076,55,35,2025-01-23,23:21:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
1077,44,13,2023-05-23,17:48:00,completed,50.88,3.32,3.98,50.22,2,Boston
1078,125,4,2024-07-10,21:17:00,completed,27.11,6.62,1.23,32.50,3,New York
1079,53,33,2025-06-26,23:26:00,completed,85.50,2.62,5.13,82.99,2,San Francisco
1080,181,42,2023-10-21,13:58:00,cancelled,0.00,0.00,0.00,0.00,0,Atlanta
1081,197,44,2025-06-24,21:52:00,cancelled,0.00,0.00,0.00,0.00,0,Atlanta
1082,252,11,2023-04-23,13:06:00,refunded,0.00,0.00,0.00,0.00,0,Boston
1083,145,23,2023-03-20,19:21:00,completed,86.33,7.10,10.75,82.68,5,Austin
1084,78,12,2024-03-14,18:21:00,completed,68.28,3.25,8.01,63.52,3,Boston
1085,320,19,2023-12-23,11:17:00,cancelled,0.00,0.00,0.00,0.00,0,Seattle
1086,339,24,2025-08-13,14:51:00,cancelled,0.00,0.00,0.00,0.00,0,Austin
1087,40,1,2025-06-01,12:49:00,completed,41.70,4.45,8.66,37.49,4,New York
1088,35,8,2024-08-14,16:46:00,completed,24.69,7.47,2.18,29.98,4,Chicago
1089,181,21,2024-05-21,16:30:00,completed,48.63,6.47,4.00,51.10,6,Austin
1090,126,25,2024-03-04,18:31:00,completed,54.45,5.18,2.76,56.87,1,Austin
1091,298,46,2024-03-07,18:36:00,completed,78.04,3.60,1.05,80.59,3,Los Angeles
1092,2,14,2025-05-21,10:23:00,completed,88.86,7.10,0.71,95.25,3,Boston
1093,185,50,2025-04-18,12:18:00,completed,79.81,5.26,11.18,73.89,4,Los Angeles
1094,125,14,2025-04-27,13:03:00,completed,26.68,5.98,1.72,30.94,6,Boston
1095,14,45,2024-03-10,15:03:00,completed,67.04,2.87,10.05,59.86,2,Atlanta
1096,16,10,2024-01-10,12:05:00,completed,18.92,6.66,5.00,20.58,2,Chicago
1097,241,48,2023-05-24,21:33:00,completed,40.16,4.56,4.05,40.67,6,Los Angeles
1098,7,19,2023-04-24,12:03:00,cancelled,0.00,0.00,0.00,0.00,0,Seattle
1099,17,39,2025-02-08,12:32:00,completed,47.33,4.62,11.38,40.57,4,Denver
1100,284,46,2025-04-29,14:58:00,completed,40.65,3.64,11.18,33.11,3,Los Angeles
1101,48,34,2024-01-22,12:47:00,completed,63.81,3.59,2.20,65.20,6,San Francisco
1102,287,39,2025-05-11,11:52:00,completed,53.33,5.76,4.86,54.23,4,Denver
1103,85,4,2025-04-02,15:41:00,completed,37.97,3.02,4.35,36.64,3,New York
1104,15,16,2023-10-16,12:34:00,completed,33.68,2.55,10.92,25.31,2,Seattle
1105,283,13,2024-10-15,10:15:00,completed,90.27,5.32,6.76,88.83,4,Boston
1106,24,4,2023-11-19,11:19:00,completed,44.39,3.91,4.78,43.52,2,New York
1107,162,49,2024-02-05,21:22:00,refunded,0.00,0.00,0.00,0.00,0,Los Angeles
1108,346,7,2023-12-06,16:57:00,completed,25.47,6.54,1.80,30.21,5,Chicago
1109,196,31,2024-08-23,23:54:00,completed,29.93,5.91,0.95,34.89,6,San Francisco
1110,48,46,2023-08-26,13:51:00,completed,28.42,6.09,11.92,22.59,5,Los Angeles
1111,265,47,2024-09-15,20:33:00,refunded,0.00,0.00,0.00,0.00,0,Los Angeles
1112,175,29,2025-03-15,12:21:00,completed,64.14,7.20,0.48,70.86,6,Miami
1113,350,25,2023-09-02,13:39:00,completed,88.89,5.33,11.93,82.29,1,Austin
1114,8,10,2025-02-23,23:19:00,completed,89.70,6.41,1.05,95.06,1,Chicago
1115,233,21,2023-06-23,14:10:00,completed,60.66,4.27,0.85,64.08,6,Austin
1116,236,17,2024-04-29,14:48:00,cancelled,0.00,0.00,0.00,0.00,0,Seattle
1117,333,9,2025-08-20,11:36:00,completed,44.90,3.93,4.91,43.92,5,Chicago
1118,349,9,2024-03-27,15:32:00,cancelled,0.00,0.00,0.00,0.00,0,Chicago
1119,161,24,2023-03-27,20:26:00,completed,37.45,6.88,8.19,36.14,5,Austin
1120,330,4,2025-01-28,22:15:00,completed,59.50,3.27,1.26,61.51,4,New York
1121,82,37,2024-02-13,23:04:00,completed,82.69,5.85,4.19,84.35,4,Denver
1122,329,35,2025-07-10,23:29:00,completed,31.34,3.04,11.51,22.87,4,San Francisco
1123,222,13,2024-02-16,15:04:00,completed,91.74,4.93,8.43,88.24,4,Boston
1124,59,18,2024-04-10,10:34:00,completed,52.78,5.70,3.84,54.64,1,Seattle
1125,308,50,2024-01-25,10:59:00,cancelled,0.00,0.00,0.00,0.00,0,Los Angeles
1126,221,31,2023-08-07,10:13:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
1127,217,18,2023-09-16,20:11:00,completed,23.13,4.53,3.58,24.08,6,Seattle
1128,232,27,2024-06-21,13:42:00,cancelled,0.00,0.00,0.00,0.00,0,Miami
1129,95,4,2023-04-05,16:21:00,refunded,0.00,0.00,0.00,0.00,0,New York
1130,153,11,2023-07-23,15:26:00,completed,57.63,6.42,11.59,52.46,4,Boston
1131,182,45,2024-08-07,16:52:00,completed,75.95,5.49,0.93,80.51,6,Atlanta
1132,297,40,2023-05-29,15:42:00,refunded,0.00,0.00,0.00,0.00,0,Denver
1133,163,1,2023-06-04,17:59:00,completed,81.96,3.07,11.64,73.39,4,New York
1134,135,34,2025-01-09,10:28:00,refunded,0.00,0.00,0.00,0.00,0,San Francisco
1135,65,41,2024-04-05,20:37:00,completed,34.18,7.40,5.04,36.54,5,Atlanta
1136,86,39,2024-01-22,13:22:00,completed,32.15,5.90,11.46,26.59,3,Denver
1137,187,2,2023-11-06,14:32:00,cancelled,0.00,0.00,0.00,0.00,0,New York
1138,64,45,2024-05-26,20:29:00,completed,44.03,6.64,5.11,45.56,3,Atlanta
1139,59,12,2024-04-14,16:23:00,completed,62.02,5.21,4.58,62.65,6,Boston
1140,349,28,2024-10-11,14:44:00,completed,86.46,6.78,11.94,81.30,1,Miami
1141,46,42,2023-01-17,19:59:00,completed,54.73,6.26,11.13,49.86,1,Atlanta
1142,325,29,2024-05-30,19:51:00,completed,39.45,4.60,2.67,41.38,4,Miami
1143,283,25,2023-04-28,13:54:00,completed,27.21,7.34,10.97,23.58,4,Austin
1144,331,46,2025-03-14,21:25:00,completed,45.72,3.62,3.40,45.94,6,Los Angeles
1145,136,20,2025-05-08,22:58:00,completed,35.88,7.00,4.97,37.91,1,Seattle
1146,14,10,2025-03-20,15:53:00,cancelled,0.00,0.00,0.00,0.00,0,Chicago
1147,308,21,2023-12-10,12:36:00,refunded,0.00,0.00,0.00,0.00,0,Austin
1148,124,36,2024-02-05,13:39:00,completed,79.31,6.51,6.93,78.89,2,Denver
1149,326,25,2025-01-15,12:25:00,cancelled,0.00,0.00,0.00,0.00,0,Austin
1150,265,11,2024-03-23,13:06:00,completed,27.35,3.09,6.92,23.52,4,Boston
1151,322,17,2025-05-07,18:10:00,refunded,0.00,0.00,0.00,0.00,0,Seattle
1152,105,6,2023-04-06,10:27:00,completed,74.98,3.27,7.42,70.83,5,Chicago
1153,41,37,2024-01-27,10:47:00,completed,90.77,5.67,9.33,87.11,2,Denver
1154,123,42,2025-07-08,13:19:00,completed,80.19,6.13,9.69,76.63,4,Atlanta
1155,134,43,2023-02-22,14:05:00,refunded,0.00,0.00,0.00,0.00,0,Atlanta
1156,322,2,2024-10-15,19:55:00,completed,51.98,5.48,1.28,56.18,3,New York
1157,135,12,2023-04-06,11:31:00,cancelled,0.00,0.00,0.00,0.00,0,Boston
1158,107,26,2023-04-14,17:50:00,completed,23.44,7.30,0.92,29.82,6,Miami
1159,215,25,2025-06-30,15:40:00,cancelled,0.00,0.00,0.00,0.00,0,Austin
1160,83,12,2023-11-02,10:57:00,completed,59.98,5.53,0.38,65.13,3,Boston
1161,178,31,2024-09-20,19:34:00,completed,56.61,3.77,1.46,58.92,5,San Francisco
1162,16,35,2023-01-24,18:32:00,completed,34.01,4.32,10.78,27.55,1,San Francisco
1163,168,9,2023-08-14,11:46:00,completed,27.37,3.87,2.39,28.85,1,Chicago
1164,179,46,2024-07-18,20:18:00,completed,77.87,4.68,11.36,71.19,2,Los Angeles
1165,129,12,2023-07-22,20:54:00,cancelled,0.00,0.00,0.00,0.00,0,Boston
1166,144,26,2023-04-16,19:50:00,completed,41.06,6.47,11.45,36.08,4,Miami
1167,222,29,2024-03-09,19:47:00,completed,41.59,3.04,4.60,40.03,2,Miami
1168,291,23,2024-01-18,20:52:00,completed,30.38,2.67,6.14,26.91,5,Austin
1169,210,19,2024-09-10,23:56:00,completed,89.42,4.26,0.36,93.32,2,Seattle
1170,166,28,2025-03-20,12:22:00,completed,33.92,4.36,1.74,36.54,3,Miami
1171,63,1,2023-11-23,21:00:00,completed,33.82,5.34,3.86,35.30,2,New York
1172,288,5,2024-01-30,14:38:00,completed,34.09,5.30,8.60,30.79,6,New York
1173,39,37,2025-07-03,20:26:00,completed,50.21,6.57,2.38,54.40,1,Denver
1174,253,32,2023-02-17,14:26:00,completed,51.51,5.51,7.09,49.93,2,San Francisco
1175,296,2,2023-10-19,10:41:00,completed,60.61,2.52,5.54,57.59,2,New York
1176,207,3,2025-07-06,18:58:00,completed,42.97,2.58,5.64,39.91,4,New York
1177,155,18,2023-11-21,22:22:00,completed,59.18,4.07,7.35,55.90,4,Seattle
1178,153,45,2024-04-10,17:54:00,completed,85.37,6.72,11.25,80.84,1,Atlanta
1179,15,15,2023-02-18,23:00:00,completed,91.52,6.81,8.69,89.64,2,Boston
1180,88,6,2023-07-15,21:57:00,cancelled,0.00,0.00,0.00,0.00,0,Chicago
1181,276,1,2025-08-14,21:55:00,completed,83.37,2.72,0.58,85.51,3,New York
1182,39,17,2023-12-04,21:39:00,completed,46.09,5.99,11.10,40.98,5,Seattle
1183,236,8,2023-05-10,15:55:00,completed,61.23,6.75,10.75,57.23,6,Chicago
1184,229,43,2023-05-06,18:33:00,completed,53.37,4.95,3.37,54.95,6,Atlanta
1185,248,15,2023-04-05,14:49:00,completed,24.13,5.29,10.47,18.95,6,Boston
1186,332,48,2025-05-26,13:44:00,completed,89.91,2.80,0.16,92.55,2,Los Angeles
1187,240,25,2023-07-12,17:06:00,completed,78.24,6.31,6.17,78.38,3,Austin
1188,160,46,2024-04-09,20:09:00,cancelled,0.00,0.00,0.00,0.00,0,Los Angeles
1189,55,9,2023-08-13,15:24:00,refunded,0.00,0.00,0.00,0.00,0,Chicago
1190,318,33,2023-07-27,22:25:00,completed,38.56,3.32,3.69,38.19,5,San Francisco
1191,332,7,2023-05-31,17:56:00,completed,26.15,2.58,5.53,23.20,3,Chicago
1192,15,31,2024-11-08,18:28:00,completed,26.76,5.25,4.25,27.76,2,San Francisco
1193,78,26,2024-05-29,16:32:00,completed,50.66,4.35,0.59,54.42,4,Miami
1194,217,13,2023-10-29,13:25:00,completed,38.42,5.54,6.22,37.74,1,Boston
1195,349,4,2024-10-23,13:07:00,completed,21.93,2.68,3.19,21.42,1,New York
1196,273,7,2023-10-10,13:56:00,completed,70.97,4.46,1.22,74.21,6,Chicago
1197,138,32,2023-07-30,12:50:00,completed,65.13,6.03,3.46,67.70,1,San Francisco
1198,49,12,2024-05-30,21:39:00,completed,40.59,7.03,2.86,44.76,3,Boston
1199,349,5,2023-06-20,12:21:00,cancelled,0.00,0.00,0.00,0.00,0,New York
1200,73,1,2024-11-13,17:27:00,completed,31.14,3.82,0.92,34.04,6,New York
1201,5,39,2023-12-27,17:37:00,completed,82.62,4.86,0.54,86.94,1,Denver
1202,291,44,2023-10-25,23:14:00,completed,30.38,3.23,1.13,32.48,3,Atlanta
1203,172,29,2024-05-17,21:22:00,refunded,0.00,0.00,0.00,0.00,0,Miami
1204,132,43,2024-05-13,14:23:00,completed,79.25,4.01,4.00,79.26,5,Atlanta
1205,340,39,2024-05-10,11:17:00,completed,71.89,2.60,11.74,62.75,2,Denver
1206,338,10,2024-01-01,17:01:00,completed,72.83,7.37,4.31,75.89,6,Chicago
1207,46,13,2025-07-31,16:40:00,completed,38.27,5.63,6.54,37.36,4,Boston
1208,270,12,2023-09-29,20:22:00,cancelled,0.00,0.00,0.00,0.00,0,Boston
1209,201,38,2024-03-03,14:19:00,completed,60.88,6.01,10.01,56.88,1,Denver
1210,222,30,2024-08-03,22:50:00,completed,26.15,2.54,11.13,17.56,2,Miami
1211,239,44,2023-06-03,18:18:00,completed,67.16,4.02,3.46,67.72,3,Atlanta
1212,8,30,2023-02-11,13:18:00,cancelled,0.00,0.00,0.00,0.00,0,Miami
1213,64,4,2024-05-15,14:00:00,completed,66.86,2.50,3.02,66.34,3,New York
1214,146,33,2024-11-12,22:35:00,completed,24.36,3.85,11.95,16.26,2,San Francisco
1215,222,38,2025-07-29,11:18:00,completed,53.02,4.27,9.74,47.55,6,Denver
1216,198,28,2024-02-13,11:57:00,completed,40.35,4.05,6.77,37.63,6,Miami
1217,166,38,2023-05-23,20:49:00,completed,28.04,5.27,3.61,29.70,1,Denver
1218,153,37,2025-08-07,20:29:00,completed,45.82,6.88,5.24,47.46,2,Denver
1219,270,29,2024-12-11,15:32:00,refunded,0.00,0.00,0.00,0.00,0,Miami
1220,184,30,2023-12-29,16:29:00,completed,48.36,2.64,6.71,44.29,4,Miami
1221,46,49,2023-05-24,19:58:00,completed,35.96,5.06,1.53,39.49,5,Los Angeles
1222,290,19,2023-02-24,22:54:00,completed,47.82,2.53,9.69,40.66,5,Seattle
1223,236,4,2023-03-28,10:17:00,cancelled,0.00,0.00,0.00,0.00,0,New York
1224,333,7,2023-12-08,19:06:00,cancelled,0.00,0.00,0.00,0.00,0,Chicago
1225,290,31,2024-12-08,15:55:00,completed,72.79,5.87,8.87,69.79,1,San Francisco
1226,105,34,2023-05-28,18:47:00,refunded,0.00,0.00,0.00,0.00,0,San Francisco
1227,70,15,2025-07-05,20:40:00,cancelled,0.00,0.00,0.00,0.00,0,Boston
1228,155,41,2023-11-15,21:59:00,completed,53.89,5.94,1.38,58.45,1,Atlanta
1229,79,39,2025-06-20,11:33:00,completed,33.12,4.87,9.99,28.00,4,Denver
